zip,utility
30683,
30607,
30606,
30601,
31803,
30677,
30606,
30606,
30328,
30606,
30605,
31803,
39837,
30153,
30606,
30605,
30606,
30622,
30628,
30605,
30817,
30683,
30606,
30315,
30605,
30606,
31794,
30677,
30605,
30041,
30606,
31061,
30606,
31510,
30601,
30606,
30606,
30601,
31092,
30601,
30337,
31061,
30817,
30633,
30824,
30286,
30286,
31558,
39837,
30286,
30286,
39817,
30318,
31096,
31001,
31902,
30076,
31601,
31210,
30601,
30047,
30324,
31901,
30605,
30606,
30606,
31542,
31415,
30605,
31707,
31326,
39837,
39837,
30538,
31516,
30268,
30677,
30824,
30683,
30530,
30161,
30013,
30121,
30066,
31006,
39817,
31401,
30269,
30269,
31201,
31606,
30141,
31836,
31405,
30125,
30340,
30307,
30601,
31021,
31314,
30683,
31539,
30217,
31503,
30830,
30439,
31006,
31006,
30116,
30125,
30605,
30680,
30030,
30030,
30116,
30648,
30002,
30030,
30030,
30307,
30030,
30322,
30030,
30260,
30705,
30030,
30340,
31780,
30030,
30319,
30701,
30536,
30340,
30030,
30605,
30341,
30030,
30030,
30021,
30817,
31513,
30329,
30033,
30033,
30318,
30318,
31763,
30030,
30058,
30605,
30030,
31643,
30125,
30030,
30030,
30110,
30030,
30030,
30340,
30318,
30030,
30030,
30030,
30030,
30320,
31906,
30030,
30340,
31822,
30601,
30030,
30030,
30317,
31021,
30601,
31836,
30307,
30342,
31768,
31601,
31601,
31606,
30132,
30442,
30442,
30442,
30307,
30033,
30030,
30341,
30030,
30619,
31061,
30097,
30030,
30350,
30030,
30104,
30307,
30534,
30345,
30315,
31061,
30032,
30345,
30043,
31068,
30813,
30417,
30907,
30213,
30043,
30643,
30453,
39842,
31018,
30528,
30338,
30317,
30030,
30030,
30307,
30030,
30030,
30030,
30030,
30307,
30121,
30030,
30030,
30030,
30030,
30030,
30030,
30307,
30021,
30030,
30316,
30307,
30307,
30309,
30002,
30030,
30317,
30068,
30168,
30030,
30030,
30030,
30030,
30339,
30306,
30268,
30810,
30017,
